Date,AAPL,ABT,ACN,ADBE,AMAT,AMD,AMGN ,AMZN ,ASML ,AVGO ,AXP ,AZN ,BA ,BABA ,BAC ,BHP ,BKNG ,BMY ,BP ,CAT ,CMCSA ,COP ,COST ,CRM ,CSCO ,CVX ,DE ,DHR ,DIS ,ELV ,EQNR ,GE ,GOOG ,GOOGL ,HD ,HDB ,HON ,HSBC ,IBM ,INTC ,INTU ,JNJ ,JPM ,KO ,LIN ,LLY ,LMT ,LOW ,MA ,MCD ,META ,MRK ,MS ,MSFT ,MUFG ,NEE ,NFLX ,NKE ,NVDA ,NVO ,NVS ,ORCL ,PBR ,PEP ,PFE ,PM ,QCOM ,RTX ,RY ,SAP ,SBUX ,SHEL ,SNY ,SONY ,T ,TD ,TJX ,TM ,TMO ,TMUS ,TSLA ,TSM ,TTE ,TXN ,UL ,UNH ,UNP ,UPS ,V ,VZ ,WFC ,WMT ,XOM ,ABEV,ADM,ADSK,AEG,AEP,AFL,AIG,ALC,ALL,APH,APO,AVTR,AZO,BBVA,BCE,BIDU,BIIB,BKR,BN,BNS,CAG,CARR,CCI,CCL,CE,CEG,CNC,COF,COR,CPRT,CRBG,CRH,CRWD,CTVA,CVE,D,DD,DELL,DHI,DLR,DOW,DT,EA,ECL,EL,ENPH,ENTG,ESS,ET,EW,EXC,F,FCX,FTNT,FWON,GIS,GM,GWW,HAL,HES,HLN,HLT,HSY,IBKR,IDXX,ING,IQV,JCI,JD,KDP,KHC,KKR,KMB,KMI,KVUE,LHX,LI,LII,LULU,LVS,LW,MCHP,MET,MFG,MMM,MPLX,MRVL,MSCI,MSI,NGG,NIO,NSC,NU,NUE,NXPI,O,ODFL,ON,OVV,PAYX,PCAR,PCG,PH,PLTR,PNC,PSA,PSX,ROST,RSG,SGEN,SHG,SNA,SNOW,SPG,SRE,STM,STZ,SU,SYY,TAK,TDG,TEAM,TEL,TER,TFC,TRP,TRV,TT,TTD,USB,VLO,VRSK,VRT,WCN,WELL,WMB,WSO,XEL,YUM,AA,AEL,ALKS,AVT,BRZE,COLB,CPG,FIVN,GBDC,GME,HOMB,INTA,IPGP,KFY,LITE,PAGS,POR,QDEL,R,RNG,SITC,SKT,SPT,SXT,THG,TMHC,VMI,VVV,YY,ARCB,AUB,GDRX,GLPG,INDB,MGPI,MOD,RNW,TR,Maturity
1/1/2020,0.06,0.01,0.01,0.00,0.00,0.00,0.00,0.03,0.00,,0.00,0.01,0.00,,0.00,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.02,0.00,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,,0.01,,0.01,0.00,0.00,-0.02,0.02,0.04,0.01,0.02,0.07,0.01,0.01,0.01,0.00,0.01,,0.00,0.00,0.01,0.00,0.01,,0.00,0.00,0.01,0.01,0.02,0.00,0.00,,,0.01,0.00,0.01,0.01,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.04,0.00,0.00,-0.02,0.01,0.01,0.01,,0.00,0.03,,,0.00,-0.01,0.01,,0.00,0.00,,0.01,0.00,,0.01,0.00,,,0.01,0.00,0.01,0.04,,0.00,,,,0.01,,,0.00,0.02,,,0.00,0.00,0.01,,0.00,0.00,,0.03,0.00,0.00,0.00,,,0.01,,0.00,0.00,0.00,,,0.00,,0.00,-0.01,,0.00,,,,,0.00,,,,,0.01,,0.00,,0.01,0.00,,0.00,,0.00,,0.00,,,0.00,,0.01,,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,,0.00,0.00,,0.02,0.01,0.01,0.00,0.00,,0.00,0.01,0.00,0.00,0.00,0.00,,,,,0.00,0.00,0.01,0.00,,,0.00,0.00,,,0.02,0.00,0.01,0.00,0.01,0.01,,0.01,0.00,0.00,,0.00,,,,-0.01,,,,0.00,,,,0.00,0.00,,-0.01,0.00,,0.00,0.01,,0.00,,,0.00,0.00,,,0.00,0.01,0.00,,0.00,15_year
1/1/2021,0.04,0.01,0.00,0.00,0.00,0.00,0.00,0.05,0.00,,0.00,0.01,0.00,,0.00,0.01,0.01,0.01,0.00,0.00,0.02,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,,0.01,,0.01,0.00,0.00,-0.02,0.02,0.03,0.01,0.01,0.04,0.01,0.01,0.00,0.00,0.01,,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.01,0.03,0.00,0.00,,,0.02,0.00,0.01,0.01,0.00,0.01,0.00,,0.02,0.00,0.00,0.00,0.08,0.00,0.00,-0.02,0.01,0.00,0.01,,0.00,0.02,,,0.00,-0.01,0.01,0.01,0.00,0.00,,0.00,0.01,,0.01,0.00,0.01,,0.01,0.00,0.01,0.06,,0.00,,,,0.01,,,0.00,0.01,,,0.00,0.00,0.01,,0.01,0.00,,0.02,0.00,0.00,0.00,,,0.01,,0.00,0.00,0.00,,,0.00,,0.00,-0.01,,0.00,,,,,0.00,,,,,0.00,,0.00,,0.01,0.00,,0.00,,0.00,,0.00,0.01,,0.00,,0.00,,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.00,,0.00,0.00,,0.02,0.00,0.02,0.00,0.00,,0.00,0.01,0.01,0.01,0.00,0.00,,,,,0.01,0.00,0.00,0.00,,,0.00,0.00,,,0.01,0.00,0.00,0.00,0.01,0.01,,0.00,0.00,0.00,,0.00,,,,0.00,,,,0.00,,,,0.00,0.00,,-0.01,0.00,,0.01,0.00,,0.00,,,0.00,0.00,,,0.00,0.00,0.00,,0.00,15_year
1/1/2022,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,,0.00,0.00,0.00,,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,,0.01,0.00,0.01,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,-0.08,0.01,0.02,0.01,0.01,0.03,0.00,0.00,-0.03,0.00,0.00,,0.00,0.00,0.00,0.00,0.01,-0.01,-0.01,0.00,-0.02,0.00,0.02,0.00,0.00,,,0.01,-0.01,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,-0.03,0.00,0.00,-0.08,0.00,0.00,0.00,,0.00,0.01,,,0.00,-0.05,0.00,0.00,0.00,-0.01,,0.00,-0.01,,0.00,0.00,0.00,,0.02,0.00,0.00,0.05,,0.00,,,,0.00,,,0.00,0.00,,,0.00,0.00,0.01,,0.01,0.00,-0.01,0.02,-0.01,0.00,0.00,,,0.00,,0.00,-0.01,0.00,,,0.00,,0.00,-0.02,,0.00,,,,,0.00,,,,,0.00,,0.00,,0.01,0.00,-0.21,0.00,,0.00,,0.00,0.00,,0.00,,0.00,,0.00,0.01,0.01,-0.01,0.00,0.00,-0.02,0.00,,0.00,0.00,,0.01,0.00,0.01,-0.01,0.00,,0.00,0.00,0.00,0.00,-0.01,0.00,,0.01,,,0.00,0.00,0.00,0.00,,,0.00,0.00,,,0.01,0.00,-0.01,0.00,0.00,0.01,,0.00,-0.01,-0.01,,-0.01,-0.04,,,0.01,0.01,,0.00,0.00,,,0.00,0.00,0.00,,-0.02,-0.01,,0.00,0.00,,0.00,,,0.00,-0.01,,,0.00,0.00,-0.01,,-0.01,15_year
1/1/2023,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,,-0.01,-0.01,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.02,-0.01,,0.00,0.00,0.00,0.00,-0.02,0.00,-0.01,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,-0.01,0.00,-0.09,0.00,0.01,0.00,0.00,0.01,-0.01,0.00,-0.04,0.00,0.00,,0.00,-0.01,0.00,0.00,0.01,-0.02,-0.01,0.00,-0.03,-0.01,0.01,0.00,0.00,0.00,,0.01,-0.01,0.00,-0.02,0.00,0.00,0.00,,-0.01,-0.01,0.00,-0.01,-0.20,-0.01,0.00,-0.14,0.00,-0.01,0.00,,0.00,0.00,,,0.00,-0.10,-0.01,0.00,0.00,-0.02,,-0.01,-0.01,,0.00,-0.02,0.00,,0.01,0.00,0.00,0.01,,-0.01,,,,-0.01,,,0.00,0.00,,,-0.01,0.00,0.00,,0.00,0.00,-0.02,0.01,-0.02,-0.02,-0.01,,,0.00,,0.00,-0.01,0.00,,,0.00,0.00,0.00,-0.04,,0.00,,,,,0.00,,,,,0.00,0.00,-0.01,,0.00,-0.01,-0.31,0.00,,0.00,0.00,0.00,-0.01,,0.00,,0.00,,0.00,0.01,0.00,-0.01,0.00,-0.01,-0.05,0.00,,0.00,0.00,,0.02,0.00,0.00,-0.02,0.00,,0.00,-0.01,0.00,0.00,-0.02,-0.01,,0.01,,0.00,0.00,-0.01,-0.01,0.00,,,-0.01,0.00,,,0.01,0.00,-0.02,0.00,0.00,0.00,,0.00,-0.02,-0.02,,-0.01,-0.08,,,-0.01,0.00,,0.00,-0.01,,,-0.01,0.00,0.00,,-0.04,-0.02,,0.00,0.00,,0.00,,,0.00,-0.01,,,0.00,0.01,-0.01,,-0.01,15_year
10/27/2023,0.05,0.01,0.00,0.00,0.01,0.02,0.00,0.03,0.00,,0.01,0.01,0.00,,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.01,0.01,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.01,0.00,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.03,0.01,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.01,0.00,0.04,0.00,0.01,0.00,0.00,0.01,0.04,0.00,0.00,0.01,,0.02,0.01,0.01,0.01,0.01,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.09,0.00,0.01,0.01,0.01,0.01,0.01,,0.01,0.03,,,0.00,0.01,0.01,0.00,0.00,0.00,,0.00,0.01,,0.00,0.00,0.01,,0.02,0.00,0.01,0.07,,0.01,,,,0.00,,,0.02,0.00,,,0.01,0.00,0.00,,0.03,0.00,0.09,0.01,0.00,0.03,0.01,,,0.00,,0.00,0.00,0.00,,,0.00,0.01,0.00,0.01,,0.01,,0.01,,,0.01,,,,,0.00,0.03,0.02,,0.02,0.00,0.00,0.00,,0.01,0.01,0.01,0.00,,0.00,,0.00,,0.01,0.01,0.03,0.00,0.01,0.01,0.00,0.00,,0.00,0.00,,0.02,0.01,0.01,0.00,0.01,,0.00,0.01,0.02,0.01,0.01,0.01,,0.01,,0.01,0.02,0.00,0.00,0.01,,,0.00,0.01,,,0.01,0.00,0.02,0.01,0.01,0.01,,0.02,0.00,0.01,,0.00,0.00,,,0.00,0.02,,0.00,0.01,,,0.01,0.00,0.00,,0.01,0.01,,0.00,0.00,,0.00,,,0.00,0.00,,,0.00,0.16,0.01,,0.00,15_year
1/1/1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/2000,0.05,,,,,,,,,,0.08,,0.01,,,,,0.12,0.03,-0.02,,,,,,-0.04,-0.02,,0.08,,,0.03,,,,,0.00,,0.00,0.23,,0.16,,0.46,,0.04,-0.02,,,0.18,,0.12,,,,,,1.84,,,,,,0.13,0.21,,,0.03,,,,,,0.01,,,,-0.01,,,,,,0.03,,,-0.06,,,,0.22,0.94,0.05,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,0.02,,,,,,,,,,,,,-0.02,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20_year
1/1/2001,-0.17,,,,,,,,,,0.06,,0.01,,,,,0.14,0.04,0.00,,,,,,-0.01,0.00,,0.08,,,0.02,,,,,0.00,,0.00,0.17,,0.14,,0.55,,0.06,-0.01,,,0.19,,0.16,,,,,,1.70,,,,,,0.21,0.33,,,0.05,,,,,,0.00,,,,0.00,,,,,,0.03,,,-0.03,,,,0.31,0.72,0.09,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.37,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,0.00,,,,,,,,,,,,,0.00,,,,0.00,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,20_year
1/1/2002,0.11,,,,,,,,,,0.04,,0.02,,,,,0.07,0.11,0.02,,0.04,,,,0.03,0.03,,0.06,,,0.02,,,2.37,,0.00,,0.01,0.31,,0.14,,0.41,,0.07,0.00,,,0.08,,0.10,,,,,,1.26,,,,,,0.13,0.30,,,0.07,,,,,,0.00,,,,0.00,,,,,,0.03,,,0.03,,,,0.34,0.68,0.11,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.28,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,0.01,,,,,,,,,,,,,0.01,,,,0.04,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,0.03,,,,,,,0.00,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,20_year
1/1/2003,-0.03,,,,,,,,,,0.03,,0.01,,,,,0.03,0.13,0.02,,0.07,,,,0.04,0.03,,0.04,,,0.01,,,0.23,,0.01,,0.00,0.12,,0.11,,0.28,,0.08,0.00,,,0.03,,0.13,,,,,,0.58,,0.44,,,,0.14,0.23,,,0.04,,,,,,0.01,,,,0.01,,,,,,0.01,,,0.06,,,,0.38,0.30,0.12,,,,,0.01,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.06,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,0.00,,,0.03,,,,,,,,,,0.00,,,,0.02,,,,,,,,,,,,,0.22,,,,,,,,,,,,0.00,,,,,0.00,,,,,,,0.00,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,20_year
1/1/2004,0.09,0.11,,,,-0.01,,,,,0.05,,0.02,,,,,0.03,0.10,0.03,,0.06,,,,0.04,0.03,,0.11,,,0.01,,,0.17,,0.00,,0.00,0.11,,0.14,0.02,0.30,,0.07,0.00,,,0.04,,0.10,,,,0.20,,0.69,,0.39,,,,0.14,0.23,,,0.06,,,,,,0.01,,,,0.01,,,,,,0.03,,,0.05,,,0.07,0.36,0.20,0.09,,0.00,,,0.01,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10,0.10,,,,0.22,,,-0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,0.00,,,0.02,,0.05,,,,,,,,0.01,,,,0.02,,,,,,,,,,,,,0.25,,,,,,,,,,,,0.01,,,,,0.01,,,,,,,0.00,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,20_year
1/1/2005,0.26,0.18,,,0.42,-0.01,1.33,,,,0.05,,0.01,,,,,0.03,0.13,0.05,,0.03,,,,0.05,0.04,,0.14,,,0.02,,,0.53,,0.02,,0.00,0.16,,0.23,0.02,0.24,,0.07,-0.01,,,0.06,,0.07,,,,0.12,,2.01,,1.75,,,,0.17,0.16,,,0.06,,,,,,0.01,0.12,,,0.01,,,,,,0.03,,,0.03,,,0.07,0.63,0.23,0.08,,0.00,,,0.00,0.69,0.26,,,,,,,,0.24,,,,,,0.08,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,0.09,0.09,,,,0.27,,0.02,0.00,0.00,,,,,,,,,,,,,0.10,,,,,,,,,,,,0.03,,,,0.01,,,0.02,,0.12,,,,,,,,0.00,,,,0.02,,,,,,,,,,,,,0.27,,,,,,,,,,,,0.07,,,,,0.02,0.07,,,,,,-0.01,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,20_year
